transaction_id,product_id,sale_date,quantity,price_per_unit
3935,106,2025-01-06,5,28.92
3936,103,2025-01-21,5,13.24
3937,108,2025-01-10,3,34.3
3938,101,2025-01-31,2,11.52
3939,106,2025-01-18,3,29.06
3940,107,2025-01-27,5,45.31
3941,106,2025-01-14,4,21.39
3942,110,2025-01-05,1,47.14
3943,105,2025-01-19,4,45.7
3944,100,2025-01-14,1,42.79
3945,102,2025-01-20,3,37.8
3946,108,2025-01-27,1,37.63
3947,101,2025-01-20,1,23.01
3948,102,2025-01-21,3,49.44
3949,101,2025-01-25,5,49.17
3950,107,2025-01-28,3,24.75
3951,102,2025-01-29,3,37.86
3952,107,2025-01-03,3,13.15
3953,107,2025-01-14,3,32.92
3954,110,2025-01-05,3,25.39
3955,109,2025-01-16,5,41.58
3956,108,2025-01-07,1,28.96
3957,102,2025-01-16,1,38.73
3958,105,2025-01-07,1,13.32
3959,102,2025-01-11,1,22.04
3960,102,2025-01-01,4,35.17
3961,101,2025-01-02,3,22.24
3962,104,2025-01-28,4,43.39
3963,100,2025-01-23,2,21.46
3964,100,2025-01-19,2,21.71
3965,109,2025-01-11,2,29.62
3966,105,2025-01-30,5,15.17
3967,100,2025-01-28,4,46.3
3968,106,2025-01-27,5,17.53
3969,102,2025-01-09,3,37.09
3970,105,2025-01-16,3,15.86
3971,109,2025-01-24,2,12.24
3972,108,2025-01-11,1,38.78
3973,110,2025-01-10,2,24.37
3974,102,2025-01-11,1,24.7
3975,108,2025-01-05,5,22.5
3976,103,2025-01-23,4,23.41
3977,104,2025-01-24,2,12.07
3978,101,2025-01-14,5,23.5
3979,108,2025-01-04,1,37.23
3980,102,2025-01-11,5,43.98
3981,109,2025-01-06,3,20.81
3982,106,2025-01-06,4,17.67
3983,107,2025-01-29,5,17.43
3984,106,2025-01-11,3,41.18
3985,109,2025-01-17,1,49.15
3986,108,2025-01-02,1,41.63
3987,101,2025-01-03,1,49.19
3988,106,2025-01-09,3,18.4
3989,106,2025-01-04,2,31.42
3990,107,2025-01-26,4,30.98
3991,110,2025-01-14,4,26.7
3992,106,2025-01-30,2,39.39
3993,104,2025-01-16,1,38.1
3994,108,2025-01-22,5,31.22
3995,108,2025-01-01,1,15.67
3996,101,2025-01-15,3,37.95
3997,100,2025-01-30,1,38.38
3998,107,2025-01-31,1,47.57
3999,108,2025-01-02,2,21.11
4000,103,2025-01-01,2,37.18
4001,106,2025-01-29,2,39.69
4002,105,2025-01-13,1,41.99
4003,104,2025-01-28,2,20.41
4004,105,2025-01-19,5,46.51
4005,107,2025-01-27,3,16.04
4006,100,2025-01-04,2,19.87
4007,106,2025-01-24,1,17.22
4008,101,2025-01-09,3,39.83
4009,109,2025-01-31,5,38.6
4010,105,2025-01-17,3,33.74
4011,104,2025-01-16,5,23.34
4012,108,2025-01-07,5,15.49
4013,108,2025-01-14,3,11.08
4014,103,2025-01-13,2,41.3
4015,102,2025-01-08,3,25.38
4016,108,2025-01-17,3,49.27
4017,105,2025-01-31,2,16.03
4018,108,2025-01-04,3,48.06
4019,107,2025-01-17,5,17.14
4020,105,2025-01-07,3,10.08
4021,105,2025-01-29,5,36.01
4022,106,2025-01-12,5,13.41
4023,108,2025-01-21,1,32.55
4024,103,2025-01-27,2,39.87
4025,100,2025-01-09,2,39.25
4026,102,2025-01-23,1,21.51
4027,103,2025-01-05,2,31.59
4028,100,2025-01-24,4,29.49
4029,104,2025-01-26,5,30.12
4030,106,2025-01-15,5,22.73
4031,100,2025-01-27,1,19.35
4032,101,2025-01-19,5,48.68
4033,104,2025-01-18,1,35.78
4034,109,2025-01-15,3,33.59
4035,108,2025-01-28,2,32.23
4036,104,2025-01-06,2,37.2
4037,100,2025-01-12,2,43.35
4038,107,2025-01-03,3,34.88
4039,105,2025-01-20,2,45.8
4040,105,2025-01-10,1,48.98
4041,104,2025-01-20,1,18.45
4042,104,2025-01-26,4,37.01
4043,105,2025-01-03,3,30.7
4044,107,2025-01-29,1,22.04
4045,108,2025-01-10,5,32.13
4046,101,2025-01-17,3,39.28
4047,107,2025-01-26,1,10.18
4048,109,2025-01-23,5,28.98
4049,105,2025-01-20,1,43.33
4050,101,2025-01-23,2,21.56
4051,108,2025-01-25,2,28.34
4052,103,2025-01-08,2,46.85
4053,110,2025-01-11,2,33.39
4054,107,2025-01-07,2,46.51
4055,108,2025-01-09,4,42.52
4056,105,2025-01-12,3,16.67
4057,103,2025-01-08,2,26.09
4058,104,2025-01-30,2,48.36
4059,100,2025-01-14,2,27.86
4060,110,2025-01-27,3,30.19
4061,106,2025-01-31,1,44.95
4062,106,2025-01-21,2,16.56
4063,104,2025-01-29,4,47.26
4064,101,2025-01-10,2,20.93
4065,100,2025-01-15,3,23.87
4066,102,2025-01-03,5,20.38
4067,109,2025-01-13,1,33.86
4068,100,2025-01-02,3,29.18
4069,104,2025-01-03,5,26.28
4070,102,2025-01-20,5,14.15
4071,106,2025-01-10,3,43.73
4072,107,2025-01-01,3,11.34
4073,100,2025-01-11,3,39.81
4074,103,2025-01-17,1,17.01
4075,105,2025-01-09,1,35.0
4076,103,2025-01-20,1,22.59
4077,104,2025-01-26,5,32.7
4078,103,2025-01-04,1,25.16
4079,102,2025-01-16,3,39.51
4080,106,2025-01-25,1,41.98
4081,109,2025-01-03,5,11.74
4082,101,2025-01-14,4,19.71
4083,105,2025-01-10,4,35.53
4084,103,2025-01-12,2,22.88
4085,107,2025-01-20,5,18.05
4086,110,2025-01-06,1,45.6
4087,109,2025-01-16,5,42.19
4088,110,2025-01-15,1,35.97
4089,102,2025-01-14,5,20.79
4090,106,2025-01-18,5,12.19
4091,102,2025-01-24,3,39.82
4092,110,2025-01-11,4,16.43
4093,100,2025-01-08,3,24.97
4094,110,2025-01-18,5,23.45
4095,104,2025-01-30,5,13.95
4096,100,2025-01-26,2,35.99
4097,103,2025-01-15,3,37.51
4098,103,2025-01-21,2,19.8
4099,105,2025-01-27,4,26.34
4100,101,2025-01-23,2,10.79
4101,101,2025-01-08,2,30.1
4102,106,2025-01-07,1,46.59
4103,110,2025-01-20,2,41.26
4104,109,2025-01-27,2,10.99
4105,108,2025-01-22,3,23.24
4106,106,2025-01-19,5,33.5
4107,103,2025-01-13,4,25.11
4108,106,2025-01-13,1,10.72
4109,109,2025-01-28,4,19.99
4110,106,2025-01-08,1,31.28
4111,102,2025-01-24,5,23.03
4112,107,2025-01-23,4,34.85
4113,110,2025-01-28,5,46.65
4114,101,2025-01-07,4,17.41
4115,103,2025-01-15,2,46.67
4116,109,2025-01-22,3,40.66
4117,106,2025-01-25,5,47.84
4118,107,2025-01-07,5,37.56
4119,110,2025-01-10,5,15.29
4120,105,2025-01-08,2,48.97
4121,102,2025-01-01,4,18.52
4122,106,2025-01-13,1,19.45
4123,102,2025-01-22,3,26.72
4124,100,2025-01-19,4,31.84
4125,108,2025-01-28,3,10.91
4126,109,2025-01-21,3,27.7
4127,106,2025-01-29,4,17.69
4128,107,2025-01-09,4,38.2
4129,108,2025-01-08,2,41.41
4130,103,2025-01-14,1,38.93
4131,109,2025-01-07,3,13.91
4132,107,2025-01-10,3,45.36
4133,103,2025-01-17,2,22.52
4134,104,2025-01-28,3,25.1
4135,103,2025-01-12,1,42.62
4136,102,2025-01-27,3,13.65
4137,101,2025-01-15,1,29.2
4138,108,2025-01-12,5,25.23
4139,110,2025-01-17,2,35.41
4140,104,2025-01-26,3,37.74
4141,103,2025-01-06,4,46.92
4142,109,2025-01-06,3,24.34
4143,100,2025-01-31,1,33.96
4144,109,2025-01-11,2,11.99
4145,106,2025-01-23,3,23.7
4146,105,2025-01-13,4,39.84
4147,103,2025-01-22,3,26.29
4148,109,2025-01-24,3,31.22
4149,107,2025-01-31,4,39.07
4150,102,2025-01-16,2,33.04
4151,107,2025-01-15,4,49.53
4152,105,2025-01-27,2,39.28
4153,108,2025-01-27,2,18.82
4154,108,2025-01-25,3,23.13
4155,109,2025-01-28,1,23.1
4156,110,2025-01-19,4,44.7
4157,102,2025-01-06,1,18.96
4158,104,2025-01-27,1,41.4
4159,106,2025-01-19,4,36.89
4160,110,2025-01-21,5,22.08
4161,101,2025-01-06,3,20.54
4162,107,2025-01-17,5,30.91
4163,105,2025-01-29,5,42.52
4164,107,2025-01-23,1,32.26
4165,110,2025-01-18,1,23.51
4166,107,2025-01-08,1,38.29
4167,109,2025-01-04,1,34.01
4168,105,2025-01-25,1,15.6
4169,104,2025-01-24,3,25.74
4170,103,2025-01-02,3,28.46
4171,104,2025-01-30,1,10.72
4172,105,2025-01-30,1,23.09
4173,105,2025-01-21,2,22.18
4174,100,2025-01-25,5,22.39
4175,106,2025-01-27,1,32.54
4176,109,2025-01-23,3,28.79
4177,104,2025-01-08,4,38.53
4178,105,2025-01-04,4,38.22
4179,108,2025-01-20,2,42.25
4180,107,2025-01-18,4,32.06
4181,110,2025-01-30,1,29.31
4182,110,2025-01-02,5,42.97
4183,102,2025-01-19,5,42.3
4184,101,2025-01-02,1,11.15
4185,104,2025-01-25,4,43.11
4186,105,2025-01-11,2,41.15
4187,109,2025-01-24,1,26.45
4188,102,2025-01-12,2,28.2
4189,101,2025-01-15,5,42.46
4190,106,2025-01-30,5,24.42
4191,106,2025-01-26,5,13.98
4192,109,2025-01-20,4,31.65
4193,102,2025-01-07,4,10.06
4194,110,2025-01-24,1,48.4
4195,101,2025-01-12,3,40.37
4196,104,2025-01-10,5,46.39
4197,106,2025-01-17,1,10.38
4198,104,2025-01-26,3,43.94
4199,108,2025-01-04,1,16.33
4200,104,2025-01-22,5,25.05
4201,107,2025-01-10,3,11.98
4202,100,2025-01-30,2,14.15
4203,104,2025-01-01,3,16.52
4204,100,2025-01-10,4,43.95
4205,108,2025-01-16,2,15.02
4206,104,2025-01-04,2,10.66
4207,109,2025-01-25,1,30.83
4208,101,2025-01-23,3,14.79
4209,102,2025-01-15,4,22.93
4210,104,2025-01-05,3,35.41
4211,107,2025-01-16,3,33.91
4212,109,2025-01-03,4,46.33
4213,106,2025-01-17,5,47.41
4214,109,2025-01-27,1,33.0
4215,108,2025-01-27,2,12.69
4216,104,2025-01-02,5,11.64
4217,109,2025-01-07,1,42.8
4218,106,2025-01-19,5,26.56
4219,107,2025-01-26,3,17.05
4220,101,2025-01-24,1,26.81
4221,102,2025-01-17,4,17.45
4222,107,2025-01-29,1,45.71
4223,104,2025-01-30,4,18.17
4224,108,2025-01-02,2,12.63
4225,104,2025-01-16,5,24.48
4226,103,2025-01-08,3,38.22
4227,106,2025-01-03,5,36.8
4228,101,2025-01-21,2,13.41
4229,102,2025-01-13,5,23.22
4230,101,2025-01-16,4,45.72
4231,106,2025-01-29,2,41.1
4232,106,2025-01-03,5,19.06
4233,109,2025-01-18,4,16.55
4234,102,2025-01-05,2,12.79
4235,107,2025-01-23,2,49.65
4236,109,2025-01-11,5,46.81
4237,102,2025-01-17,2,10.96
4238,108,2025-01-30,1,15.3
4239,102,2025-01-02,1,28.16
4240,110,2025-01-01,3,27.1
4241,101,2025-01-02,4,34.54
4242,103,2025-01-07,1,24.58
4243,104,2025-01-05,3,31.71
4244,108,2025-01-17,3,39.52
4245,102,2025-01-08,4,44.39
4246,106,2025-01-24,1,33.61
4247,104,2025-01-31,2,10.02
4248,102,2025-01-29,2,49.52
4249,110,2025-01-02,5,35.9
4250,105,2025-01-21,1,40.94
4251,100,2025-01-16,3,38.76
4252,101,2025-01-31,4,44.88
4253,102,2025-01-03,2,29.45
4254,107,2025-01-02,4,15.08
4255,107,2025-01-24,2,24.96
4256,107,2025-01-16,2,45.63
4257,102,2025-01-09,3,12.95
4258,106,2025-01-11,2,11.18
4259,101,2025-01-05,2,46.81
4260,106,2025-01-19,5,31.84
4261,107,2025-01-13,5,38.01
4262,105,2025-01-02,1,22.11
4263,107,2025-01-26,2,16.89
4264,103,2025-01-05,4,34.01
4265,105,2025-01-05,3,39.82
4266,105,2025-01-16,5,16.19
4267,109,2025-01-22,1,34.65
4268,107,2025-01-21,1,19.77
4269,107,2025-01-22,4,28.01
4270,108,2025-01-16,4,48.57
4271,100,2025-01-16,2,40.86
4272,103,2025-01-30,5,49.58
4273,103,2025-01-07,3,44.47
4274,102,2025-01-13,2,27.01
4275,107,2025-01-18,2,22.78
4276,104,2025-01-09,3,45.85
4277,101,2025-01-20,5,23.25
4278,107,2025-01-16,2,32.63
4279,101,2025-01-12,1,41.03
4280,107,2025-01-23,4,43.15
4281,104,2025-01-16,4,11.01
4282,110,2025-01-31,5,36.42
4283,107,2025-01-01,1,27.18
4284,108,2025-01-27,2,11.54
4285,110,2025-01-12,4,36.9
4286,105,2025-01-28,4,37.08
4287,107,2025-01-27,1,12.78
4288,102,2025-01-14,3,20.64
4289,103,2025-01-20,1,47.74
4290,104,2025-01-05,5,16.28
4291,110,2025-01-04,4,46.52
4292,105,2025-01-16,5,17.11
4293,105,2025-01-26,5,18.37
4294,109,2025-01-28,5,48.5
4295,100,2025-01-24,2,22.05
4296,105,2025-01-24,2,21.93
4297,103,2025-01-12,5,10.07
4298,105,2025-01-20,1,48.03
4299,104,2025-01-29,3,22.07
4300,103,2025-01-31,1,20.88
4301,106,2025-01-03,3,45.77
4302,108,2025-01-27,2,12.76
4303,104,2025-01-17,5,44.29
4304,110,2025-01-21,2,36.0
4305,102,2025-01-26,1,33.26
4306,108,2025-01-31,3,11.56
4307,100,2025-01-15,3,27.37
4308,103,2025-01-16,3,12.3
4309,101,2025-01-29,2,20.18
4310,100,2025-01-15,3,25.71
4311,109,2025-01-24,3,16.33
4312,109,2025-01-17,3,35.15
4313,100,2025-01-14,2,33.79
4314,105,2025-01-27,3,18.27
4315,107,2025-01-31,4,45.22
4316,107,2025-01-29,3,18.47
4317,110,2025-01-06,3,46.72
4318,100,2025-01-25,5,36.87
4319,103,2025-01-28,2,26.34
4320,104,2025-01-19,4,41.65
4321,103,2025-01-28,5,38.53
4322,100,2025-01-19,4,25.82
4323,105,2025-01-08,3,11.5
4324,107,2025-01-08,3,37.72
4325,101,2025-01-11,2,37.8
4326,108,2025-01-08,1,27.22
4327,107,2025-01-20,4,26.73
4328,108,2025-01-19,4,32.2
4329,107,2025-01-05,3,24.45
4330,101,2025-01-20,1,25.31
4331,100,2025-01-03,3,11.98
4332,102,2025-01-27,2,48.16
4333,100,2025-01-08,1,35.68
4334,102,2025-01-08,5,40.18
4335,100,2025-01-24,2,29.62
4336,100,2025-01-20,2,34.33
4337,107,2025-01-02,1,20.69
4338,105,2025-01-30,1,45.89
4339,100,2025-01-31,4,49.56
4340,109,2025-01-09,3,34.58
4341,100,2025-01-08,1,32.0
4342,104,2025-01-01,1,10.72
4343,103,2025-01-04,4,21.34
4344,102,2025-01-13,4,19.45
4345,102,2025-01-22,4,11.15
4346,101,2025-01-28,4,39.4
4347,102,2025-01-23,3,38.36
4348,108,2025-01-21,4,19.43
4349,109,2025-01-11,2,18.72
4350,106,2025-01-10,3,34.0
4351,103,2025-01-26,5,15.87
4352,110,2025-01-16,5,24.93
4353,106,2025-01-26,5,34.95
4354,108,2025-01-04,2,30.37
4355,100,2025-01-16,5,24.32
4356,104,2025-01-14,1,31.88
4357,110,2025-01-17,5,11.2
4358,102,2025-01-10,2,30.82
4359,107,2025-01-13,1,32.04
4360,105,2025-01-29,2,42.22
4361,102,2025-01-02,3,47.5
4362,110,2025-01-30,5,28.8
4363,109,2025-01-27,4,44.96
4364,103,2025-01-26,4,25.43
4365,109,2025-01-17,5,25.8
4366,101,2025-01-24,2,30.16
4367,103,2025-01-24,2,27.07
4368,100,2025-01-14,2,45.77
4369,101,2025-01-28,4,42.19
4370,103,2025-01-13,3,37.34
4371,102,2025-01-12,2,36.23
4372,106,2025-01-14,4,29.98
4373,110,2025-01-26,5,11.54
4374,108,2025-01-28,4,32.82
4375,110,2025-01-30,2,32.98
4376,106,2025-01-24,3,35.14
4377,104,2025-01-29,1,46.52
4378,102,2025-01-25,2,40.53
4379,105,2025-01-31,3,25.9
4380,104,2025-01-16,2,46.66
4381,103,2025-01-06,3,27.21
4382,105,2025-01-31,1,17.3
4383,103,2025-01-13,5,32.36
4384,104,2025-01-10,4,31.42
4385,102,2025-01-07,1,26.58
4386,101,2025-01-05,2,20.75
4387,101,2025-01-25,5,26.26
4388,100,2025-01-19,4,17.93
4389,110,2025-01-01,2,28.24
4390,107,2025-01-05,3,34.06
4391,100,2025-01-19,4,17.28
4392,101,2025-01-02,2,25.14
4393,108,2025-01-29,5,27.83
4394,108,2025-01-08,3,19.95
4395,107,2025-01-12,3,30.94
4396,108,2025-01-29,3,22.45
4397,102,2025-01-05,4,41.45
4398,100,2025-01-14,2,38.0
4399,105,2025-01-27,1,46.64
4400,101,2025-01-01,1,18.13
4401,107,2025-01-25,2,30.03
4402,102,2025-01-12,2,28.12
4403,103,2025-01-05,4,38.03
4404,105,2025-01-25,4,20.59
4405,105,2025-01-23,2,40.43
4406,107,2025-01-10,2,42.35
4407,100,2025-01-25,1,33.29
4408,101,2025-01-21,5,49.46
4409,103,2025-01-31,2,17.02
4410,106,2025-01-06,1,15.26
4411,109,2025-01-01,5,49.05
4412,109,2025-01-10,3,29.35
4413,103,2025-01-26,5,40.6
4414,104,2025-01-04,3,21.68
4415,106,2025-01-09,1,36.3
4416,104,2025-01-13,1,23.76
4417,109,2025-01-23,5,16.27
4418,106,2025-01-12,4,28.36
4419,110,2025-01-29,4,27.17
4420,108,2025-01-10,3,47.69
4421,104,2025-01-26,1,26.15
4422,102,2025-01-15,1,30.95
4423,108,2025-01-19,2,34.85
4424,107,2025-01-01,1,36.76
4425,102,2025-01-07,3,25.52
4426,101,2025-01-01,5,43.08
4427,104,2025-01-05,5,16.32
4428,106,2025-01-25,5,16.5
4429,101,2025-01-27,5,19.37
4430,101,2025-01-01,4,47.77
4431,101,2025-01-17,3,26.28
4432,103,2025-01-11,5,34.48
4433,102,2025-01-06,2,26.26
4434,104,2025-01-09,4,43.39
4435,105,2025-01-20,5,11.76
4436,105,2025-01-09,3,45.67
4437,106,2025-01-01,3,24.05
4438,105,2025-01-28,4,17.49
4439,102,2025-01-01,4,27.45
4440,109,2025-01-30,3,37.31
4441,104,2025-01-30,1,37.68
4442,109,2025-01-06,3,20.24
4443,100,2025-01-19,1,37.91
4444,101,2025-01-07,4,26.29
4445,100,2025-01-07,1,36.63
4446,106,2025-01-10,5,46.69
4447,108,2025-01-10,3,10.29
4448,106,2025-01-04,1,30.15
4449,104,2025-01-20,4,42.84
4450,101,2025-01-03,1,14.23
4451,109,2025-01-03,1,40.81
4452,110,2025-01-20,5,28.8
4453,105,2025-01-30,2,23.11
4454,107,2025-01-10,1,41.52
4455,107,2025-01-14,2,36.55
4456,109,2025-01-07,5,46.24
4457,103,2025-01-18,5,18.67
4458,104,2025-01-14,4,13.78
4459,108,2025-01-19,2,37.21
4460,110,2025-01-13,4,42.23
4461,106,2025-01-08,4,10.93
4462,108,2025-01-06,4,35.09
4463,104,2025-01-27,5,26.45
4464,108,2025-01-28,5,44.64
4465,108,2025-01-27,4,44.91
4466,104,2025-01-10,4,34.69
4467,110,2025-01-28,3,21.57
4468,101,2025-01-12,1,46.72
4469,105,2025-01-03,5,48.22
4470,110,2025-01-18,4,38.81
4471,102,2025-01-15,4,23.74
4472,100,2025-01-01,3,40.88
4473,107,2025-01-27,1,48.05
4474,100,2025-01-07,5,44.86
4475,109,2025-01-19,3,45.01
4476,105,2025-01-07,1,34.22
4477,105,2025-01-05,5,18.89
4478,103,2025-01-08,3,25.44
4479,101,2025-01-09,5,40.87
4480,101,2025-01-16,1,16.01
4481,106,2025-01-21,1,48.1
4482,103,2025-01-19,3,18.91
4483,101,2025-01-08,5,33.48
4484,108,2025-01-17,2,44.42
4485,110,2025-01-21,3,27.63
4486,110,2025-01-17,5,34.52
4487,106,2025-01-24,4,47.15
4488,104,2025-01-24,2,43.71
4489,105,2025-01-01,5,44.78
4490,105,2025-01-23,4,39.36
4491,109,2025-01-20,5,38.46
4492,100,2025-01-22,3,18.72
4493,101,2025-01-01,3,46.92
4494,110,2025-01-08,4,49.87
4495,102,2025-01-18,1,37.98
4496,104,2025-01-02,5,41.93
4497,105,2025-01-08,3,14.32
4498,103,2025-01-18,4,41.98
4499,110,2025-01-18,1,45.7
4500,110,2025-01-08,3,47.83
4501,102,2025-01-15,5,48.35
4502,104,2025-01-23,5,35.98
4503,104,2025-01-18,1,42.99
4504,110,2025-01-02,1,35.77
4505,106,2025-01-26,3,47.1
4506,105,2025-01-14,5,36.35
4507,109,2025-01-22,4,18.32
4508,108,2025-01-20,2,41.23
4509,105,2025-01-08,3,23.96
4510,108,2025-01-17,3,32.1
4511,109,2025-01-31,4,32.15
4512,108,2025-01-30,5,42.22
4513,101,2025-01-10,4,30.55
4514,103,2025-01-07,2,23.63
4515,106,2025-01-23,3,12.24
4516,101,2025-01-31,1,45.84
4517,101,2025-01-09,5,14.16
4518,104,2025-01-12,1,39.99
4519,108,2025-01-26,2,40.78
4520,101,2025-01-05,4,28.11
4521,100,2025-01-08,4,42.68
4522,109,2025-01-08,5,31.67
4523,106,2025-01-22,4,39.57
4524,107,2025-01-15,3,11.25
4525,105,2025-01-19,2,10.36
4526,102,2025-01-01,4,32.32
4527,106,2025-01-14,2,12.75
4528,107,2025-01-14,5,15.24
4529,101,2025-01-08,3,38.0
4530,102,2025-01-03,3,24.13
4531,103,2025-01-31,5,26.9
4532,101,2025-01-01,4,29.01
4533,103,2025-01-17,2,37.32
4534,105,2025-01-27,5,40.91
4535,105,2025-01-06,5,41.91
4536,104,2025-01-03,3,27.62
4537,103,2025-01-01,1,31.46
4538,100,2025-01-15,2,31.91
4539,110,2025-01-11,3,39.39
4540,100,2025-01-10,1,24.04
4541,106,2025-01-10,1,35.44
4542,105,2025-01-25,1,15.77
4543,104,2025-01-08,1,14.33
4544,104,2025-01-10,2,35.74
4545,102,2025-01-03,2,37.57
4546,102,2025-01-05,5,14.29
4547,105,2025-01-19,5,46.47
4548,107,2025-01-05,5,13.18
4549,107,2025-01-17,4,23.93
4550,102,2025-01-21,3,13.73
4551,110,2025-01-17,3,45.12
4552,102,2025-01-14,4,26.96
4553,104,2025-01-19,5,29.82
4554,109,2025-01-12,1,44.86
4555,106,2025-01-01,5,47.23
4556,106,2025-01-21,2,19.26
4557,105,2025-01-28,4,18.55
4558,109,2025-01-27,4,44.88
4559,105,2025-01-23,5,45.77
4560,101,2025-01-20,3,33.01
4561,104,2025-01-17,1,25.77
4562,107,2025-01-08,2,34.89
4563,106,2025-01-08,2,27.36
4564,105,2025-01-15,4,40.38
4565,107,2025-01-05,4,41.54
4566,102,2025-01-21,3,32.36
4567,102,2025-01-02,4,11.64
4568,107,2025-01-30,1,30.72
4569,100,2025-01-04,2,10.36
4570,104,2025-01-29,2,15.75
4571,106,2025-01-27,2,23.24
4572,106,2025-01-21,2,21.26
4573,103,2025-01-26,1,19.09
4574,110,2025-01-23,3,10.08
4575,107,2025-01-30,3,12.38
4576,101,2025-01-27,3,30.19
4577,107,2025-01-12,3,48.45
4578,106,2025-01-04,1,47.0
4579,104,2025-01-28,2,49.25
4580,109,2025-01-28,1,19.54
4581,108,2025-01-14,3,24.03
4582,100,2025-01-05,4,23.18
4583,107,2025-01-28,2,25.31
4584,101,2025-01-19,2,18.33
4585,107,2025-01-03,1,11.62
4586,105,2025-01-30,3,40.32
4587,110,2025-01-25,3,28.55
4588,103,2025-01-21,5,49.51
4589,102,2025-01-24,4,26.76
4590,106,2025-01-07,4,43.04
4591,105,2025-01-24,2,47.75
4592,106,2025-01-20,2,49.8
4593,101,2025-01-28,2,49.56
4594,109,2025-01-24,2,29.05
4595,110,2025-01-25,2,23.19
4596,109,2025-01-02,2,30.62
4597,110,2025-01-09,2,12.47
4598,105,2025-01-30,2,48.04
4599,102,2025-01-01,5,44.66
4600,106,2025-01-13,2,11.14
4601,101,2025-01-20,4,11.96
4602,109,2025-01-28,3,15.63
4603,102,2025-01-21,2,15.24
4604,109,2025-01-08,3,44.52
4605,110,2025-01-13,2,21.56
4606,102,2025-01-24,4,44.87
4607,101,2025-01-09,3,16.23
4608,100,2025-01-23,4,44.51
4609,105,2025-01-12,4,24.33
4610,102,2025-01-06,1,35.47
4611,103,2025-01-08,2,27.38
4612,101,2025-01-19,2,44.32
4613,105,2025-01-24,5,17.08
4614,108,2025-01-18,4,47.41
4615,100,2025-01-31,5,35.97
4616,106,2025-01-23,5,41.42
4617,100,2025-01-31,1,18.26
4618,105,2025-01-03,2,25.27
4619,104,2025-01-10,4,10.73
4620,101,2025-01-20,5,19.5
4621,102,2025-01-28,4,30.73
4622,108,2025-01-03,1,20.37
4623,103,2025-01-16,5,43.36
4624,106,2025-01-17,3,40.28
4625,106,2025-01-15,1,41.71
4626,100,2025-01-11,4,26.1
4627,104,2025-01-30,4,25.94
4628,108,2025-01-19,3,46.53
4629,100,2025-01-12,1,21.54
4630,106,2025-01-17,1,45.1
4631,105,2025-01-10,1,10.7
4632,106,2025-01-20,4,28.81
4633,103,2025-01-30,2,19.44
4634,103,2025-01-08,3,42.5
4635,107,2025-01-26,3,33.94
4636,109,2025-01-16,2,45.76
4637,108,2025-01-09,3,13.74
4638,101,2025-01-29,1,28.6
4639,108,2025-01-04,4,20.6
4640,110,2025-01-20,2,13.92
4641,103,2025-01-29,1,42.91
4642,106,2025-01-26,1,24.98
4643,108,2025-01-30,1,25.68
4644,103,2025-01-18,4,13.78
4645,101,2025-01-22,3,41.86
4646,107,2025-01-01,4,35.53
4647,109,2025-01-19,3,17.83
4648,102,2025-01-31,3,44.25
4649,108,2025-01-01,5,32.94
4650,108,2025-01-28,2,22.08
4651,101,2025-01-06,3,16.04
4652,109,2025-01-12,4,38.33
4653,102,2025-01-21,3,39.77
4654,100,2025-01-14,3,16.39
4655,104,2025-01-18,3,32.53
4656,100,2025-01-14,5,48.89
4657,108,2025-01-07,3,28.99
4658,110,2025-01-16,1,32.04
4659,100,2025-01-31,2,37.94
4660,104,2025-01-11,1,37.32
4661,106,2025-01-10,4,30.23
4662,104,2025-01-18,4,26.15
4663,105,2025-01-28,4,42.57
4664,107,2025-01-21,2,39.03
4665,106,2025-01-30,2,39.44
4666,105,2025-01-30,1,42.51
4667,104,2025-01-01,3,33.06
4668,109,2025-01-06,1,24.15
4669,109,2025-01-20,4,40.26
4670,107,2025-01-07,3,29.66
4671,107,2025-01-29,2,49.7
4672,110,2025-01-19,3,25.23
4673,108,2025-01-12,5,49.12
4674,110,2025-01-07,3,17.9
4675,107,2025-01-01,5,14.44
4676,102,2025-01-23,1,33.18
4677,100,2025-01-01,2,32.79
4678,110,2025-01-08,3,34.9
4679,101,2025-01-14,3,23.19
4680,101,2025-01-24,5,38.43
4681,103,2025-01-25,4,13.39
4682,109,2025-01-14,1,21.56
4683,110,2025-01-11,2,26.96
4684,100,2025-01-27,3,15.86
4685,106,2025-01-28,5,20.8
4686,103,2025-01-05,3,30.56
4687,103,2025-01-20,5,14.67
4688,105,2025-01-09,3,46.21
4689,106,2025-01-31,2,41.67
4690,107,2025-01-04,2,39.32
4691,108,2025-01-18,5,15.68
4692,106,2025-01-08,2,31.13
4693,100,2025-01-24,4,47.19
4694,109,2025-01-06,4,13.67
4695,101,2025-01-17,1,20.57
4696,100,2025-01-03,5,40.55
4697,107,2025-01-13,3,28.32
4698,104,2025-01-29,1,47.73
4699,100,2025-01-09,2,23.46
4700,104,2025-01-08,4,42.74
4701,102,2025-01-10,5,30.03
4702,103,2025-01-06,4,48.22
4703,102,2025-01-19,1,43.98
4704,108,2025-01-01,3,45.27
4705,100,2025-01-21,1,34.53
4706,103,2025-01-05,3,29.86
4707,108,2025-01-18,5,39.54
4708,108,2025-01-27,4,46.0
4709,108,2025-01-05,1,16.33
4710,101,2025-01-07,2,22.3
